ID,Sentence,Sentiment,dialect
1430,قعدت ممتعة بصراحة الفندق جميل جدا في كل حاجه اولا الموقع ممتاز جدا كفاية انك لما تخرج من باب الفندق بتلاقي نفسك في قلب الهورغوكا ثانيا قعدت جيدة جدا والفندق نظيف وكل يوم خدمة الغرف بتدخل تنظف الغرفة وتغير الأريكة وتضع زجاجة ماء في الثلاجة ثالثا الاكل ممتاز و فيه كتير من الأنواع رابعا الفندق نفسه كبير جدا وممتع و متوافق مع نفسك,positive,Jordanian
436,تجربة رائعة، قضيت وقت رائع مع العائلة وبحب ارجع السنة الجاية. الفندق كان كويس من حيث المساحة والخدمات.,neutral,Jordanian
2038,بس في كتير ضوضاء، النادي اللي جنبنا يعمل طول الليل، ويمكنك تسمع الطائرات بتقلع وتحط طيلة الوقت.,negative,Jordanian
639,حاول حجز غرفة بكرامة في الطابق التالت، وجلس فيها، و الموظفين بتتكلم بالتركية والانجليزية بشكل ممتاز، و بعضهم بتفهم العربية، و الفطور حلو، لكن المطبخ محدود.,neutral,Jordanian
405,وكل الاكل ممتاز بكل الوجبات، ما ينقصنا إلا ثلاجة و مكعبات ثلج في كل دور و حبل غسيل داخلي، جهد ممتاز من كل العمال.,positive,Jordanian
354,فندق رخيص، بقيت لليلة في يناير، فهو فندق رخيص، في نادي ليلي بالفندق، اذا كانت غرفتك في الطابق السادس، انت بتسمع الصوت,neutral,Jordanian
1381,و هوتيل رائع للعائلات و المجموعات الكبيرة و هوه رخيص جدا مقارنة بالفنادق الاخرى في المنطقة المركزية,positive,Jordanian
1257,اخدت وجبة في مطعم النادي، كانت طيبة. من لانه المأكولات ما كانت طازجة.,positive,Jordanian
999,الفندق نظيف بشكل عام، مع مساحة كافية داخل الغرفة.,positive,Jordanian
2242,الطلب، ثانيا، في كتير صراصير بالغرفة، ثالثا، خدمة الغرف مزرية، طلبت قهوة مرتين، وكل مرة أسوأ من التانية.,negative,Jordanian
2112,مكان ما يطعم ولا يشرب، مطعم مقرف وخدمة ثلاث نجوم، بالاضافة، الشاليهات على البحر متهالكة، والإدارة مخادعة، حيث تم توطيننا في غرف غير موافقة، و تغيرت بعد اعتراض الإدارة.,negative,Jordanian
337,حي و كويس و كويس و باقى، ما لازم تفوتكم اذا زرتم اسطنبول، هذا عنوان المرح,neutral,Jordanian
1351,سلبيات: ما في مدخل في الشارع، التاكسي ما بعرفه، و ما بعرف ليش.,negative,Jordanian
637,الفندق فيه شاليه حلوين كمان بس سعرهم مبالغ فيه و على حد علمي البحر فيه شاليهات تانية اجمل و ارخص,positive,Jordanian
1042,الفطور والعشاء، كان العمال في المقهى بيعلمونا على الأكل الحلال والحلال.,positive,Jordanian
798,شرح للمرافق، ونصحنا بالمطاعم والنادي الصحي.,positive,Jordanian
1999,مش اول ولا اخر فندق اتبقى فيه.,neutral,Jordanian
766,احسن استقبال و احسن معاملة شفتها في فنادق المدينة من الموظف سمير احمد في فندق شدا المدينة شكرا سمير على حسن معاملتك و احترامك لعملائك,positive,Jordanian
2013,غالي جداً، ملعب أطفال صغير، فريق ترفيهي مقزز.,negative,Jordanian
1278,الفطور كان عادي بالرغم من وجود خيارات كتير.,neutral,Jordanian
2138,عدم استقبال، ولا حدود في الغرف مرة واحدة، ولا تنوع في الأكل، ولا برامج، ولا حفلات، ولا تغيير الملاءات والمناديل على الإطلاق، وبالنسبة للشراب عصير تانج، عدم اهتمام بالنزلاء، وطلبت تغيير الغرفة أكثر من مرة، ولا استجابة.,negative,Jordanian
1662,مش مناسب للعمل زرت المكان ده عشان أجري اجتماعات عمل، المكان تمام و المعدات كويسة شوي بس الخدمات عندهم حاجة لتحسين عدد الموظفين القليل لها تأثير كبير، بحاجة لاهتمام وإدارة أحسن عشان يرفع مستوى المكان، بس عموماً ما بنصحهم به. أعطيهم للاجتماعات. ما بعرف عن الإقامة ما جربتها بنفسي.,neutral,Jordanian
324,الفندق مش مناسب للعائلات. عندي مفاجآت من موقع الفندق. لأنه يقع في منطقة صناعية صحراوية، بعيد عن البحر، محاط بالفنايات والشركات من كل جهة. وما من إطلالة مميزة أو خدمات قريبة من الفندق. بالإضافة، فندق مستوى غير مناسب لأن يكون فيه نجوم.,negative,Jordanian
895,بس الأوضة ضيقة، والعاملين غير ودودين وغير مبتسمين، والخدمة سيئة جداً.,negative,Jordanian
2078,الشئ الاكثر سوءا في اسيا، انا عشت في اسيا لمدة سنة، جربت كتير من الغرف الاقتصادية والمساكن، وغيرها، بس ما شفت ابدا حشرات الفراش زي اللي في سامس، انا عشت ليالي ولدت من اكثر من لدغة، المكان سيء ما عشت في سامس، صدقني,negative,Jordanian
822,قاعة الاستقبال صغيرة، موظفين الاستقبال قليلين، ما في ماكينة قهوة بالغرف، وكنت حاصرة جناح رئاسي على الكنيسة المقدسة.,negative,Jordanian
579,فندق كويس ويفي لسبب، بقيت فندق لليومين. فندق كويس من حيث السعر ومن حيث قربه من محطة المترو، اللي بتقدر من خلاله تنقل لكل مناطق ميلانو.,neutral,Jordanian
259,رخيص وأفضل موقع، حصلنا على خصم لكوني عامل في منظمة غير حكومية، لكن الأسعار العادية بردو رخيصة فعلاً بالنسبة لهذا الموقع.,neutral,Jordanian
2271,هاد الفندق فندق متوسط الميزانية، مش كبير الميزانية.,neutral,Jordanian
811,"انقطعنا لأكتر من ساعة في الاستقبال بسبب سوء الاستقبال، و بدأنا بالعرض من الاستقبال ""م"" للاستقبال ""م"" و بعدين بدأنا ""م"" مرة ثانية.",negative,Jordanian
364,فريق العمل رائع، عائلة جد جد، بيساعدوك بكل شيء، و بيعتني بقيمتك، و بتعمق في ثقافتهم، و في جو الاحيرة، بيعملوا رحلة صحراية بسعر رخيص.,positive,Jordanian
361,بالإضافة لثمن المناسب للخدمة، ومستوى النظافة، وحجم الغرف، ونوعية الأريكة، وموقعه المتميز في وسط البلاد، قريب من كل مصالح الحكومة ومناطق الأعمال.,neutral,Jordanian
2004,متوسط على أحسن تقدير.,neutral,Jordanian
870,حتى في غرف اللعب للأطفال، لينا والانسة وغيرهم، ونظافة المطعم، والبرك غرف اللعب,positive,Jordanian
870,لإدارة الفندق الموقرة، هناك قفزة نوعية مميزة في مستوى الخدمة ومدى التحسن الملاحظ عن السنة السابقة من حيث الأسلوب الراقي للموظفين والمدراء كل منهم مثل جمال مناصير,positive,Jordanian
1936,المكان مش مؤهل لقضاء عطلة ولا يستحق أي نجوم.,negative,Jordanian
1890,فندق عادي جداً.,neutral,Jordanian
1166,جو رائع للعمل والاجتماعات، ذهبت هناك لعقد اجتماع، اتنا وجبة الغداء والشراب، بس بسعر معقول، وفي نفس الوقت فريد وناعم.,neutral,Jordanian
2263,الفندق ضيع جواز سفري، و كنا اربعة، وفقدنا رحلة الطيران، و انتهى بنا الأمر بالبصورة، و اتضح انها كانت في آلة النسخ، و ما كان هدا هدر رحلة العمر، و في الحقيقة، انا تعرضت للانهيار، و بحمد الله، تمكنا من الحصول على رحلة عودة الى لندن عبر ايزي جيت، بس بس بتكلفة فظيعة بقريبة ألف دولار.,negative,Jordanian
